9.073463678359985352e-01 3.192351762080992561e-15 9.797326090255941857e-18
9.194166064262390137e-01 3.737412935987653445e-15 1.021219600496472450e-17
9.318090677261352539e-01 4.050460582157879944e-15 1.037623899825237548e-17
9.445163011550903320e-01 4.893521395475029587e-15 1.067062449838506503e-17
9.575546979904174805e-01 5.581579586449346083e-15 1.095711730413971160e-17
9.709151387214660645e-01 6.461977631828227520e-15 1.178033615681345443e-17
9.846078753471374512e-01 7.262931796613403901e-15 1.152525589057137047e-17
9.986364245414733887e-01 7.617609962928431097e-15 1.135378255120370304e-17
1.012996315956115723e+00 8.584847698930198390e-15 1.226144623796952709e-17
1.027688503265380859e+00 9.829625030888458194e-15 1.286578101150605069e-17
1.042711973190307617e+00 1.109885547090966143e-14 1.336122575322826877e-17
1.058064460754394531e+00 1.223722494491912793e-14 1.354832475896676507e-17
1.073741912841796875e+00 1.266799201118245182e-14 1.334405516609731227e-17
1.089738607406616211e+00 1.236043259817661733e-14 1.253742819726202123e-17
1.106053233146667480e+00 1.038355199006871779e-14 1.145778859692432980e-17
1.122675180435180664e+00 8.981582856575020530e-15 9.988240961389234339e-18
1.139592885971069336e+00 8.702955506742291349e-15 9.543267804128854898e-18
1.156803369522094727e+00 9.102849922487445681e-15 9.664789621197035858e-18
1.174290180206298828e+00 9.072720866330176743e-15 9.232806702651981515e-18
1.192045927047729492e+00 1.116438940829483936e-14 1.055529758184001413e-17
1.210053086280822754e+00 1.352201611980185262e-14 1.118122230795275947e-17
1.228305459022521973e+00 1.539495235634409926e-14 1.213212146828362683e-17
1.246782898902893066e+00 1.583046006916245184e-14 1.227012626665643651e-17
1.265471577644348145e+00 1.708911756768395718e-14 1.203976320711316656e-17
1.284359216690063477e+00 1.745639052099126876e-14 1.229289245960033464e-17
1.303428888320922852e+00 1.645830503670836025e-14 1.207406808340050244e-17
1.322664141654968262e+00 1.354022155573282365e-14 1.107360160642956750e-17
1.342049717903137207e+00 6.287436870134326483e-15 7.270829946887696856e-18
1.361570119857788086e+00 3.131745724314946522e-15 5.237480047182987735e-18
1.381209969520568848e+00 2.916861173067072678e-15 4.894404389692320113e-18
1.400953888893127441e+00 2.785744606708487872e-15 4.938984068265905544e-18
1.420787096023559570e+00 2.648413955690086107e-15 4.677592635404722891e-18
1.440695166587829590e+00 3.082656678306802846e-15 4.979909499753275242e-18
1.460664153099060059e+00 4.028869998888507142e-15 5.573695082542298254e-18
1.480680584907531738e+00 4.851168879881774702e-15 6.028734903197201983e-18
1.500731706619262695e+00 5.733881129880094516e-15 6.590564117529765518e-18
1.520805358886718750e+00 7.205839237406158782e-15 7.788560002813290404e-18
1.540890097618103027e+00 9.085423365894374414e-15 8.607509584315078092e-18
1.621133804321289062e+00 1.091761150893682065e-14 9.976308050114227661e-18
1.641125321388244629e+00 1.030589876499784475e-14 9.685042850681581638e-18
1.661073088645935059e+00 1.007721196477032074e-14 9.977193370843312698e-18
1.680970191955566406e+00 9.625466413500686673e-15 9.590619501724372269e-18
1.700810432434082031e+00 9.050650109808252796e-15 9.119157716766852567e-18
1.720588088035583496e+00 8.146151850788897697e-15 8.501095907680006349e-18
1.740297675132751465e+00 6.860143796943879084e-15 8.323457147051052749e-18
1.759935021400451660e+00 5.603918120750382733e-15 6.669620829735054126e-18
1.779495000839233398e+00 4.498200126859406273e-15 6.097907540502683364e-18
1.798974633216857910e+00 3.606879257141658045e-15 5.890588510185188359e-18
1.818370103836059570e+00 3.157008562802996208e-15 5.393275855702228623e-18
1.837678670883178711e+00 3.021106717043102904e-15 4.954833572562534349e-18
1.856897950172424316e+00 2.648427422449362225e-15 4.655759084034521396e-18
1.876025438308715820e+00 2.726760441119232379e-15 5.199567535293454446e-18
1.895059227943420410e+00 3.290412747522066071e-15 5.260462712875038626e-18
1.913996458053588867e+00 3.359047411146271788e-15 5.137377799223689227e-18
1.932836890220642090e+00 3.059915511274813276e-15 4.773644154543375535e-18
1.951579809188842773e+00 2.830491494285874688e-15 4.440896804211106547e-18
1.970224022865295410e+00 3.019671391093491934e-15 5.038100714126022827e-18
1.988766670227050781e+00 3.317289321480299495e-15 4.817674804905565438e-18
2.007209539413452148e+00 3.704526320600928343e-15 5.115279886788896497e-18
2.025552034378051758e+00 4.307667397984280249e-15 5.219687716068032795e-18
2.043792247772216797e+00 4.758643922739446142e-15 5.512166493422460836e-18
2.061931610107421875e+00 4.948438724708921206e-15 5.606276301895064055e-18
2.079970121383666992e+00 5.321764618973699729e-15 5.891533558632543247e-18
2.097906112670898438e+00 5.505696010842733238e-15 5.723104311263789782e-18
2.115742444992065430e+00 5.504619132007028648e-15 5.776649486766343176e-18
2.133476734161376953e+00 5.331226686688697441e-15 5.492147649968724438e-18
2.151111602783203125e+00 5.139743317404355316e-15 5.663226402173270744e-18
2.168645858764648438e+00 4.882164054847177621e-15 5.504748541460698662e-18
2.186081409454345703e+00 4.335974692487157811e-15 5.097479301691984891e-18
2.203417539596557617e+00 3.723309454609559063e-15 4.863032957006996231e-18
2.220656633377075195e+00 3.341102247087500478e-15 4.438454171862219069e-18
2.237796783447265625e+00 3.126343805127693644e-15 4.386415564042517957e-18
2.254841566085815430e+00 2.819472469992090080e-15 4.035583095621683090e-18
2.271789073944091797e+00 2.613175522068523862e-15 3.812911740574746132e-18
2.288642168045043945e+00 2.345371149792653312e-15 3.678731442903923577e-18
2.305401563644409180e+00 2.065170769733005145e-15 3.514030975853977867e-18
2.322065830230712891e+00 1.918133864404305458e-15 3.349191207052779032e-18
2.338638305664062500e+00 1.752856563439215503e-15 3.262224659265915208e-18
2.355119943618774414e+00 1.801800179038862304e-15 3.335877455034124817e-18
2.371509075164794922e+00 1.827113495280994606e-15 3.220668342554900891e-18
2.387808799743652344e+00 1.803318458217404076e-15 3.247413024320674500e-18
