9.073463678359985352e-01 3.152721282470431370e-15 9.786159973974456310e-18
9.194166064262390137e-01 3.717271992285196124e-15 1.020883553010633675e-17
9.318090677261352539e-01 4.012313406441954205e-15 1.036787688986806174e-17
9.445163011550903320e-01 4.848204127964331239e-15 1.067427801659767682e-17
9.575546979904174805e-01 5.497173807225264053e-15 1.094615645078887227e-17
9.709151387214660645e-01 6.353309850036596753e-15 1.176500326836706130e-17
9.846078753471374512e-01 7.185966941392315095e-15 1.151762895004016387e-17
9.986364245414733887e-01 7.513454895058676804e-15 1.134665761411684794e-17
1.012996315956115723e+00 8.487826583687518011e-15 1.225231548279438286e-17
1.027688503265380859e+00 9.740307524414228529e-15 1.285092507617573398e-17
1.042711973190307617e+00 1.096407821687428144e-14 1.334471064603482116e-17
1.058064460754394531e+00 1.211561476001895198e-14 1.353142467482489928e-17
1.073741912841796875e+00 1.255147697285484022e-14 1.332954026166229065e-17
1.089738607406616211e+00 1.224039959272708815e-14 1.253025053962506314e-17
1.106053233146667480e+00 1.029571239776187991e-14 1.145447755471427650e-17
1.122675180435180664e+00 8.880335573763595684e-15 9.984955366959899272e-18
1.139592885971069336e+00 8.636664278238993679e-15 9.541500641063583395e-18
1.156803369522094727e+00 8.996708627914651383e-15 9.661680174287035440e-18
1.174290180206298828e+00 8.983969338717274346e-15 9.229551900089708747e-18
1.192045927047729492e+00 1.105372556430168442e-14 1.055111662968984338e-17
1.210053086280822754e+00 1.338113535403935555e-14 1.117219245289915641e-17
1.228305459022521973e+00 1.526751018176578411e-14 1.212565227969949675e-17
1.246782898902893066e+00 1.570643000563256064e-14 1.226370305517475187e-17
1.265471577644348145e+00 1.694669430703773272e-14 1.203118218319428750e-17
1.284359216690063477e+00 1.731183259046123183e-14 1.228192786286498830e-17
1.303428888320922852e+00 1.634379948677482614e-14 1.206230930547638417e-17
1.322664141654968262e+00 1.343279042358716217e-14 1.106217290594027363e-17
1.342049717903137207e+00 6.260852376005123501e-15 7.270108060634595047e-18
1.361570119857788086e+00 3.106219955648824115e-15 5.237162631380619095e-18
1.381209969520568848e+00 2.892699993744357327e-15 4.894087635957094716e-18
1.400953888893127441e+00 2.761414794448442224e-15 4.938637711110592303e-18
1.420787096023559570e+00 2.622789281649215385e-15 4.677222157134407889e-18
1.440695166587829590e+00 3.054976465285527061e-15 4.979430101125022233e-18
1.460664153099060059e+00 4.004139174977641089e-15 5.573215862763006563e-18
1.480680584907531738e+00 4.828550080580068281e-15 6.028017354979779889e-18
1.500731706619262695e+00 5.688530416033352651e-15 6.588586963956999867e-18
1.520805358886718750e+00 7.161281633957979414e-15 7.785557049925364839e-18
1.540890097618103027e+00 9.018760896843558941e-15 8.601442110890376814e-18
1.621133804321289062e+00 1.083722751770301379e-14 9.955124917789408132e-18
1.641125321388244629e+00 1.021645410375121725e-14 9.662137344909301793e-18
1.661073088645935059e+00 1.002854554696285479e-14 9.964061009059360080e-18
1.680970191955566406e+00 9.559250705777827055e-15 9.573485855840014312e-18
1.700810432434082031e+00 9.013141907996520506e-15 9.109829348603179494e-18
1.720588088035583496e+00 8.082776205284439438e-15 8.486484833674420362e-18
1.740297675132751465e+00 6.833809187531665129e-15 8.308868048069762310e-18
1.759935021400451660e+00 5.579794425344588531e-15 6.663581344278380740e-18
1.779495000839233398e+00 4.474196859372770169e-15 6.092352906929588605e-18
1.798974633216857910e+00 3.590217742342112845e-15 5.882412212793763847e-18
1.818370103836059570e+00 3.147487157816018775e-15 5.388271504497098137e-18
1.837678670883178711e+00 2.997411789908768632e-15 4.950595249011540411e-18
1.856897950172424316e+00 2.637276429221721253e-15 4.654346909057544236e-18
1.876025438308715820e+00 2.717977270203745949e-15 5.194303629006576131e-18
1.895059227943420410e+00 3.266049856329944857e-15 5.251809762705527312e-18
1.913996458053588867e+00 3.346029526501796066e-15 5.136987465542995188e-18
1.932836890220642090e+00 3.038376325944522244e-15 4.769797160868007654e-18
1.951579809188842773e+00 2.812281333652813492e-15 4.439247542751924791e-18
1.970224022865295410e+00 3.009978618752995014e-15 5.030390579713042312e-18
1.988766670227050781e+00 3.308286048121806873e-15 4.816797410074704104e-18
2.007209539413452148e+00 3.680502876330114963e-15 5.114238884027230584e-18
2.025552034378051758e+00 4.294257153688956768e-15 5.219033834529721434e-18
2.043792247772216797e+00 4.734651725533626750e-15 5.511277661374664884e-18
2.061931610107421875e+00 4.925649489854298152e-15 5.605280290512172645e-18
2.079970121383666992e+00 5.309834071603106367e-15 5.891096178435317614e-18
2.097906112670898438e+00 5.483584223912080233e-15 5.722179515398977271e-18
2.115742444992065430e+00 5.488867349101119102e-15 5.776018812331039019e-18
2.133476734161376953e+00 5.312346855619029610e-15 5.489408012430475895e-18
2.151111602783203125e+00 5.111547412261129047e-15 5.662753947444199604e-18
2.168645858764648438e+00 4.865468721857485797e-15 5.507233668613344002e-18
2.186081409454345703e+00 4.317273889839928419e-15 5.095626573202899510e-18
2.203417539596557617e+00 3.705705778883563016e-15 4.860923058385513452e-18
2.220656633377075195e+00 3.327821639807550092e-15 4.438027858364818494e-18
2.237796783447265625e+00 3.112427231370946849e-15 4.386992260485298187e-18
2.254841566085815430e+00 2.800140369042020443e-15 4.035514710041108986e-18
2.271789073944091797e+00 2.607100252875289192e-15 3.812810071512151556e-18
2.288642168045043945e+00 2.333216248227637373e-15 3.678670471794855416e-18
2.305401563644409180e+00 2.061111411759594305e-15 3.514006098909636043e-18
2.322065830230712891e+00 1.918073340681359098e-15 3.349192220270445767e-18
2.338638305664062500e+00 1.747542591788807105e-15 3.262201971550836213e-18
2.355119943618774414e+00 1.801828347933173616e-15 3.335866711585712713e-18
2.371509075164794922e+00 1.818988961002761122e-15 3.220607097479411171e-18
2.387808799743652344e+00 1.797442668929401158e-15 3.247277813892861229e-18
2.404019832611083984e+00 1.958082068721371726e-15 3.331279815465562411e-18
2.420143365859985352e+00 2.075592319250770131e-15 3.313802673320680305e-18
2.436178207397460938e+00 2.057057357572256922e-15 3.276223281781241575e-18
2.452126979827880859e+00 2.039244995801671876e-15 3.443712837356224448e-18
2.467990875244140625e+00 1.953569183814779147e-15 3.371442078745632003e-18
2.483770608901977539e+00 1.862608471937522440e-15 3.231002961492325820e-18
2.499466896057128906e+00 1.725263972524508754e-15 3.147407658340471454e-18
2.515080690383911133e+00 1.538779614159429459e-15 2.962692106788725601e-18
2.530612230300903320e+00 1.380254508350197475e-15 2.845321983836688636e-18
2.546062946319580078e+00 1.286992632440576640e-15 2.839566492028306404e-18
2.561433792114257812e+00 1.226406070232078797e-15 2.734019773013316545e-18
2.576725959777832031e+00 1.237754509492969537e-15 2.738842889338463389e-18
2.591940164566040039e+00 1.218178460697886594e-15 2.758542830469194849e-18
2.607077121734619141e+00 1.299398458347787291e-15 2.706480284885765976e-18
2.622138023376464844e+00 1.451350387409112511e-15 2.882747093698035477e-18
2.637123346328735352e+00 1.585407427832925068e-15 3.006471400119171698e-18
2.652034282684326172e+00 1.638352752290226094e-15 3.108162639661973415e-18
